1.335777035369219, 0.23323737942217448
1.5366371652002029, 1.2274303058374514
1.8258801340859028, 0.7351232418524027
2.0944335073114226, 0.5776137950926312
2.3450646263648496, 0.7315860178676701
2.5143345645409028, 1.796562494582112
2.4118130765732664, 5.04096640322658
2.5711447766064586, 2.7692701124497283
2.0196480281239912, 11.142139197207616
2.181219375065961, 8.238795608946191
1.8374262233546512, 14.214614167507534
1.6392686206084133, 17.6864394300517
1.4625841203513794, 20.665316616044414
2.7929387368500525, 3.0017817100813424
2.7634164819894806, 5.429222660006271
2.568959528963024, 7.768074688449932
3.0673660833643037, 3.218963070570009
2.9238226400515224, 6.399628642960973
2.774968180278231, 8.69756770321925
3.2898447791897123, 2.697959245840707
3.5653592431728276, 1.20528066016497
3.8427046656148454, 0.8949688849541602
4.105424852340957, 0.8388379061090205
4.362396391502437, 0.8826161420203213
4.627145512663125, 0.7912230873787927
4.881580883781383, 0.8790789180355887
5.163491408701198, 0.4894274722828946
5.429085919209626, 0.3833418860595401
5.715249458578669, 0.17417606098503313
1.6931483055845948, 0.9288186888059968
